[MoviePy] >>>> Building video output.mp4
[MoviePy] Writing video output.mp4
[MoviePy] Done.
[MoviePy] >>>> Video ready: output.mp4 

         1172247431 function calls (1172212343 primitive calls) in 5261.091 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    26/14    0.000    0.000    0.005    0.000 pyparsing.py:3525(parseImpl)
    88/80    0.000    0.000    0.001    0.000 pyparsing.py:3535(__str__)
      416    0.000    0.000    0.000    0.000 pyparsing.py:3540(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3550(Each)
       17    0.000    0.000    0.000    0.000 pyparsing.py:3554(__str__)
       53    0.000    0.000    0.000    0.000 pyparsing.py:3559(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3569(Each)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3674(ParseElementEnhance)
       82    0.000    0.000    0.001    0.000 pyparsing.py:3678(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3693(ParseElementEnhance)
  874/860    0.002    0.000    0.040    0.000 pyparsing.py:3696(parseImpl)
       67    0.000    0.000    0.001    0.000 pyparsing.py:3697(__init__)
    36/11    0.000    0.000    0.005    0.000 pyparsing.py:3702(leaveWhitespace)
     22/8    0.000    0.000    0.004    0.000 pyparsing.py:3715(parseImpl)
    33/10    0.000    0.000    0.010    0.001 pyparsing.py:3721(leaveWhitespace)
    54/10    0.000    0.000    0.002    0.000 pyparsing.py:3721(streamline)
       36    0.000    0.000    0.000    0.000 pyparsing.py:3740(__str__)
     23/7    0.000    0.000    0.003    0.000 pyparsing.py:3740(streamline)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3751(FollowedBy)
       13    0.000    0.000    0.000    0.000 pyparsing.py:3759(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3770(FollowedBy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3777(NotAny)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3788(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3796(NotAny)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3800(__str__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3807(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3809(_MultipleMatch)
       11    0.000    0.000    0.000    0.000 pyparsing.py:3810(__init__)
  222/113    0.001    0.000    0.014    0.000 pyparsing.py:3818(parseImpl)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3819(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3828(_MultipleMatch)
       10    0.000    0.000    0.000    0.000 pyparsing.py:3829(__init__)
       38    0.000    0.000    0.009    0.000 pyparsing.py:3837(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3847(OneOrMore)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3866(OneOrMore)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3873(__str__)
     1162    0.003    0.000    0.004    0.000 pyparsing.py:388(__getitem__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3882(ZeroOrMore)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3892(__str__)
        8    0.000    0.000    0.000    0.000 pyparsing.py:3894(__init__)
  220/111    0.002    0.000    0.014    0.000 pyparsing.py:3898(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3901(ZeroOrMore)
       10    0.000    0.000    0.000    0.000 pyparsing.py:3904(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3913(_NullToken)
        7    0.000    0.000    0.000    0.000 pyparsing.py:3913(__init__)
       36    0.000    0.000    0.006    0.000 pyparsing.py:3917(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3921(Optional)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3923(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3932(_NullToken)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3940(Optional)
       28    0.000    0.000    0.000    0.000 pyparsing.py:3956(__init__)
  430/323    0.002    0.000    0.037    0.000 pyparsing.py:3962(parseImpl)
      864    0.006    0.000    0.008    0.000 pyparsing.py:397(__setitem__)
       25    0.000    0.000    0.000    0.000 pyparsing.py:3975(__init__)
       19    0.000    0.000    0.000    0.000 pyparsing.py:3976(__str__)
       38    0.000    0.000    0.009    0.000 pyparsing.py:3981(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3985(SkipTo)
       15    0.000    0.000    0.000    0.000 pyparsing.py:3995(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4004(SkipTo)
      109    0.002    0.000    0.002    0.000 pyparsing.py:410(__delitem__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4100(Forward)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4119(Forward)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4119(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4122(__lshift__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4138(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4141(__lshift__)
      6/2    0.000    0.000    0.001    0.000 pyparsing.py:4142(streamline)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4154(__ilshift__)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4156(__str__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4173(copy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4181(_ForwardNoRecurse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4185(TokenConverter)
       38    0.000    0.000    0.000    0.000 pyparsing.py:4189(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4193(Combine)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4200(_ForwardNoRecurse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4204(TokenConverter)
       27    0.000    0.000    0.001    0.000 pyparsing.py:4208(__init__)
       12    0.000    0.000    0.006    0.000 pyparsing.py:4210(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4212(Combine)
      109    0.002    0.000    0.010    0.000 pyparsing.py:4227(postParse)
       10    0.000    0.000    0.010    0.001 pyparsing.py:4229(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4237(Group)
        5    0.000    0.000    0.000    0.000 pyparsing.py:4251(__init__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:4255(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4256(Group)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4258(Dict)
        3    0.000    0.000    0.000    0.000 pyparsing.py:4270(__init__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:4274(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4277(Dict)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4294(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4313(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4323(Suppress)
        6    0.000    0.000    0.000    0.000 pyparsing.py:434(__len__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4342(Suppress)
      218    0.000    0.000    0.000    0.000 pyparsing.py:4342(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4349(OnlyOnce)
     1295    0.001    0.000    0.001    0.000 pyparsing.py:435(__bool__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:4361(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4368(OnlyOnce)
       22    0.000    0.000    0.000    0.000 pyparsing.py:437(__iter__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4409(delimitedList)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4428(delimitedList)
       15    0.000    0.000    0.000    0.000 pyparsing.py:4524(_escapeRegexRangeChars)
       11    0.000    0.000    0.000    0.000 pyparsing.py:4543(_escapeRegexRangeChars)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4640(originalTextFor)
      214    0.000    0.000    0.000    0.000 pyparsing.py:4664(<lambda>)
       12    0.000    0.000    0.000    0.000 pyparsing.py:4716(<lambda>)
        2    0.000    0.000    0.001    0.001 pyparsing.py:4722(srange)
       12    0.000    0.000    0.000    0.000 pyparsing.py:4735(<lambda>)
       97    0.000    0.000    0.000    0.000 pyparsing.py:4740(<genexpr>)
        6    0.000    0.000    0.000    0.000 pyparsing.py:4740(<lambda>)
        2    0.000    0.000    0.006    0.003 pyparsing.py:4741(srange)
        8    0.000    0.000    0.000    0.000 pyparsing.py:4742(<genexpr>)
       97    0.000    0.000    0.000    0.000 pyparsing.py:4759(<genexpr>)
        6    0.000    0.000    0.000    0.000 pyparsing.py:4759(<lambda>)
        8    0.000    0.000    0.000    0.000 pyparsing.py:4761(<genexpr>)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4784(tokenMap)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4803(tokenMap)
      833    0.001    0.000    0.001    0.000 pyparsing.py:483(haskeys)
        1    0.000    0.000    0.001    0.001 pyparsing.py:4834(_makeTags)
       94    0.000    0.000    0.000    0.000 pyparsing.py:4849(<genexpr>)
        1    0.000    0.000    0.005    0.005 pyparsing.py:4853(_makeTags)
        1    0.000    0.000    0.001    0.001 pyparsing.py:4863(makeHTMLTags)
       94    0.000    0.000    0.000    0.000 pyparsing.py:4868(<genexpr>)
        1    0.000    0.000    0.005    0.005 pyparsing.py:4882(makeHTMLTags)
        1    0.000    0.000    0.006    0.006 pyparsing.py:5353(pyparsing_common)
        1    0.000    0.000    0.013    0.013 pyparsing.py:5377(pyparsing_common)
        2    0.001    0.001    0.125    0.063 pyparsing.py:61(<module>)
      648    0.002    0.000    0.004    0.000 pyparsing.py:621(__getattr__)
      676    0.006    0.000    0.013    0.000 pyparsing.py:640(__iadd__)
      325    0.000    0.000    0.000    0.000 pyparsing.py:643(<lambda>)
      325    0.003    0.000    0.004    0.000 pyparsing.py:645(<listcomp>)
      109    0.001    0.000    0.001    0.000 pyparsing.py:670(_asStringList)
        2    0.000    0.000    0.000    0.000 pyparsing.py:681(asList)
        2    0.000    0.000    0.000    0.000 pyparsing.py:695(<listcomp>)
      381    0.003    0.000    0.006    0.000 pyparsing.py:732(copy)
        1    0.000    0.000    0.000    0.000 pyplot.py:121(install_repl_displayhook)
        1    0.000    0.000    0.000    0.000 pyplot.py:132(_NotIPython)
        1    0.001    0.001    2.581    2.581 pyplot.py:17(<module>)
        1    0.000    0.000    0.001    0.001 pyplot.py:1883(get_plot_commands)
        1    0.000    0.000    0.000    0.000 pyplot.py:1960(colormaps)
        1    0.000    0.000    0.002    0.002 pyplot.py:2198(_setup_pyplot_info_docstrings)
      266    0.000    0.000    0.000    0.000 pyplot.py:2209(pad)
       54    0.000    0.000    0.000    0.000 pyplot.py:2500(_autogen_docstring)
       54    0.000    0.000    0.002    0.000 pyplot.py:2506(<lambda>)
        1    0.000    0.000    0.000    0.000 pyplot.py:72(_backend_selection)
        1    0.000    0.000    0.000    0.000 pyramids.py:1(<module>)
        1    0.000    0.000    0.020    0.020 python.py:10(<module>)
        1    0.000    0.000    0.000    0.000 python.py:245(Python3Lexer)
        2    0.000    0.000    0.000    0.000 python.py:261(innerstring_rules)
        1    0.000    0.000    0.000    0.000 python.py:28(PythonLexer)
        2    0.000    0.000    0.000    0.000 python.py:38(innerstring_rules)
        1    0.000    0.000    0.000    0.000 python.py:403(PythonConsoleLexer)
        1    0.000    0.000    0.000    0.000 python.py:491(PythonTracebackLexer)
        1    0.000    0.000    0.000    0.000 python.py:530(Python3TracebackLexer)
        1    0.000    0.000    0.000    0.000 python.py:569(CythonLexer)
        1    0.000    0.000    0.000    0.000 python.py:748(DgLexer)
        1    0.000    0.000    0.000    0.000 python.py:847(NumPyLexer)
        1    0.000    0.000    0.000    0.000 qt_compat.py:197(is_pyqt5)
        1    0.000    0.000    1.236    1.236 qt_compat.py:2(<module>)
        1    0.000    0.000    0.000    0.000 quadpack.py:19(IntegrationWarning)
        1    0.000    0.000    0.004    0.004 quadpack.py:3(<module>)
        1    0.000    0.000    0.000    0.000 quadpack.py:717(_RangeFunc)
        1    0.000    0.000    0.000    0.000 quadpack.py:730(_OptFunc)
        1    0.000    0.000    0.000    0.000 quadpack.py:739(_NQuad)
        1    0.000    0.000    0.000    0.000 quadrature.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quadrature.py:18(AccuracyWarning)
        1    0.000    0.000    0.001    0.001 queue.py:1(<module>)
        1    0.000    0.000    0.000    0.000 queue.py:13(Empty)
        1    0.000    0.000    0.000    0.000 queue.py:17(Full)
        1    0.000    0.000    0.000    0.000 queue.py:21(Queue)
        1    0.000    0.000    0.000    0.000 queue.py:214(PriorityQueue)
        1    0.000    0.000    0.000    0.000 queue.py:233(LifoQueue)
        1    0.000    0.000    0.000    0.000 quiver.py:15(<module>)
        1    0.000    0.000    0.000    0.000 quiver.py:227(QuiverKey)
        1    0.000    0.000    0.000    0.000 quiver.py:401(Quiver)
        1    0.000    0.000    0.000    0.000 quiver.py:878(Barbs)
        1    0.000    0.000    0.000    0.000 quopri.py:3(<module>)
        1    0.000    0.000    0.001    0.001 quoprimime.py:27(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
        1    0.000    0.000    0.016    0.016 radon_transform.py:2(<module>)
        1    0.000    0.000    0.002    0.002 random.py:1(<module>)
       38    0.000    0.000    0.000    0.000 random.py:15(doc_wraps)
       38    0.000    0.000    0.001    0.000 random.py:17(_)
       40    0.000    0.000    0.000    0.000 random.py:220(_randbelow)
        1    0.000    0.000    0.001    0.001 random.py:24(RandomState)
       40    0.000    0.000    0.000    0.000 random.py:250(choice)
        1    0.000    0.000    0.144    0.144 random.py:37(<module>)
        1    0.000    0.000    0.029    0.029 random.py:4(<module>)
        1    0.001    0.001    0.001    0.001 random.py:45(__init__)
        1    0.000    0.000    0.000    0.000 random.py:639(SystemRandom)
        1    0.000    0.000    0.000    0.000 random.py:68(Random)
        3    0.000    0.000    0.003    0.001 random.py:84(__init__)
        3    0.000    0.000    0.003    0.001 random.py:93(seed)
        1    0.000    0.000    0.001    0.001 random_projection.py:25(<module>)
        1    0.000    0.000    0.000    0.000 random_projection.py:290(BaseRandomProjection)
        1    0.000    0.000    0.000    0.000 random_projection.py:425(GaussianRandomProjection)
        1    0.000    0.000    0.000    0.000 random_projection.py:501(SparseRandomProjection)
        1    0.000    0.000    0.843    0.843 random_walker_segmentation.py:9(<module>)
        1    0.000    0.000    0.000    0.000 randomized_l1.py:187(RandomizedLasso)
        1    0.000    0.000    0.000    0.000 randomized_l1.py:383(RandomizedLogisticRegression)
        1    0.000    0.000    0.001    0.001 randomized_l1.py:4(<module>)
        1    0.000    0.000    0.000    0.000 randomized_l1.py:61(BaseRandomizedLinearModel)
        1    0.000    0.000    0.004    0.004 ranking.py:8(<module>)
        1    0.000    0.000    0.000    0.000 ransac.py:54(RANSACRegressor)
        1    0.000    0.000    0.000    0.000 ransac.py:7(<module>)
        1    0.000    0.000    0.000    0.000 raw_unicode_escape.py:13(Codec)
        1    0.000    0.000    0.000    0.000 raw_unicode_escape.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 raw_unicode_escape.py:24(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 raw_unicode_escape.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 raw_unicode_escape.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 raw_unicode_escape.py:36(getregentry)
        1    0.000    0.000    0.001    0.001 raw_unicode_escape.py:8(<module>)
        1    0.000    0.000    0.000    0.000 rbf.py:44(<module>)
        1    0.000    0.000    0.000    0.000 rbf.py:57(Rbf)
        2    0.000    0.000    0.000    0.000 rcsetup.py:107(validate_any)
        2    0.000    0.000    0.000    0.000 rcsetup.py:112(validate_path_exists)
      227    0.001    0.000    0.001    0.000 rcsetup.py:122(validate_bool)
        3    0.000    0.000    0.000    0.000 rcsetup.py:134(validate_bool_maybe_none)
        2    0.000    0.000    0.000    0.000 rcsetup.py:148(deprecate_axes_hold)
        1    0.000    0.000    0.185    0.185 rcsetup.py:15(<module>)
      226    0.000    0.000    0.000    0.000 rcsetup.py:156(validate_float)
        3    0.000    0.000    0.000    0.000 rcsetup.py:165(validate_float_or_None)
        2    0.000    0.000    0.000    0.000 rcsetup.py:180(validate_string_or_None)
       11    0.000    0.000    0.000    0.000 rcsetup.py:190(validate_axisbelow)
        3    0.000    0.000    0.000    0.000 rcsetup.py:202(validate_dpi)
       55    0.000    0.000    0.000    0.000 rcsetup.py:213(validate_int)
        3    0.000    0.000    0.000    0.000 rcsetup.py:221(validate_int_or_None)
        6    0.000    0.000    0.000    0.000 rcsetup.py:233(validate_fonttype)
        4    0.000    0.000    0.000    0.000 rcsetup.py:261(validate_backend)
        2    0.000    0.000    0.000    0.000 rcsetup.py:272(validate_toolbar)
        1    0.000    0.000    0.000    0.000 rcsetup.py:300(validate_nseq_float)
        8    0.000    0.000    0.000    0.000 rcsetup.py:301(__init__)
       20    0.000    0.000    0.000    0.000 rcsetup.py:304(__call__)
       10    0.000    0.000    0.000    0.000 rcsetup.py:307(<listcomp>)
       17    0.000    0.000    0.000    0.000 rcsetup.py:316(<listcomp>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:321(validate_nseq_int)
        1    0.000    0.000    0.000    0.000 rcsetup.py:322(__init__)
        3    0.000    0.000    0.000    0.000 rcsetup.py:325(__call__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:328(<listcomp>)
        3    0.000    0.000    0.000    0.000 rcsetup.py:337(<listcomp>)
        6    0.000    0.000    0.001    0.000 rcsetup.py:342(validate_color_or_inherit)
        3    0.000    0.000    0.000    0.000 rcsetup.py:349(validate_color_or_auto)
      193    0.001    0.000    0.009    0.000 rcsetup.py:355(validate_color_for_prop_cycle)
      373    0.002    0.000    0.014    0.000 rcsetup.py:371(validate_color)
        3    0.000    0.000    0.000    0.000 rcsetup.py:425(validate_aspect)
       49    0.000    0.000    0.000    0.000 rcsetup.py:434(validate_fontsize)
       18    0.000    0.000    0.021    0.001 rcsetup.py:451(validate_font_properties)
        3    0.000    0.000    0.000    0.000 rcsetup.py:468(validate_whiskers)
        3    0.000    0.000    0.000    0.000 rcsetup.py:491(update_savefig_format)
        4    0.000    0.000    0.000    0.000 rcsetup.py:508(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 rcsetup.py:54(ValidateInStrings)
        3    0.000    0.000    0.000    0.000 rcsetup.py:541(validate_negative_linestyle_legacy)
       23    0.000    0.000    0.000    0.000 rcsetup.py:55(__init__)
        3    0.000    0.000    0.000    0.000 rcsetup.py:552(validate_corner_mask)
        3    0.000    0.000    0.000    0.000 rcsetup.py:593(validate_hinting)
      135    0.000    0.000    0.000    0.000 rcsetup.py:60(func)
        3    0.000    0.000    0.000    0.000 rcsetup.py:617(validate_bbox)
        3    0.000    0.000    0.000    0.000 rcsetup.py:630(validate_sketch)
        1    0.000    0.000    0.000    0.000 rcsetup.py:643(ValidateInterval)
        9    0.000    0.000    0.000    0.000 rcsetup.py:647(__init__)
       23    0.000    0.000    0.000    0.000 rcsetup.py:65(<listcomp>)
       30    0.000    0.000    0.000    0.000 rcsetup.py:653(__call__)
       81    0.000    0.000    0.000    0.000 rcsetup.py:67(__call__)
       13    0.000    0.000    0.007    0.001 rcsetup.py:727(cycler)
       11    0.000    0.000    0.000    0.000 rcsetup.py:76(_listify_validator)
      112    0.001    0.000    0.015    0.000 rcsetup.py:77(f)
       26    0.000    0.000    0.001    0.000 rcsetup.py:793(<genexpr>)
       15    0.001    0.000    0.016    0.001 rcsetup.py:796(validate_cycler)
       37    0.000    0.000    0.001    0.000 rcsetup.py:80(<listcomp>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:86(<listcomp>)
        3    0.000    0.000    0.000    0.000 rcsetup.py:861(validate_hist_bins)
       12    0.000    0.000    0.000    0.000 rcsetup.py:877(validate_animation_writer_path)
       75    0.001    0.000    0.010    0.000 rcsetup.py:98(<listcomp>)
     1177    0.002    0.000    0.012    0.000 re.py:160(match)
       21    0.000    0.000    0.005    0.000 re.py:170(search)
      778    0.002    0.000    0.013    0.000 re.py:175(sub)
        8    0.000    0.000    0.002    0.000 re.py:205(findall)
        1    0.000    0.000    0.002    0.002 re.py:215(finditer)
      438    0.001    0.000    0.220    0.001 re.py:222(compile)
       13    0.000    0.000    0.000    0.000 re.py:240(escape)
     2423    0.011    0.000    0.241    0.000 re.py:278(_compile)
       90    0.000    0.000    0.001    0.000 re.py:306(_compile_repl)
       90    0.000    0.000    0.001    0.000 re.py:323(_subx)
        1    0.000    0.000    0.000    0.000 re.py:329(filter)
        1    0.000    0.000    0.000    0.000 reactive.py:22(<module>)
        1    0.000    0.000    0.000    0.000 reactive.py:28(Integer)
        1    0.000    0.000    0.000    0.000 reactive.py:48(_IntegerFromCallable)
        1    0.000    0.000    0.001    0.001 readers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 readers.py:11(FFMPEG_AudioReader)
        1    0.008    0.008    0.049    0.049 readers.py:110(read_chunk)
        1    0.000    0.000    0.000    0.000 readers.py:126(seek)
        1    0.000    0.000    0.000    0.000 readers.py:145(close_proc)
        1    0.000    0.000    0.049    0.049 readers.py:217(buffer_around)
        1    0.000    0.000    0.077    0.077 readers.py:41(__init__)
        1    0.000    0.000    0.004    0.004 readers.py:68(initialize)
        1    0.000    0.000    0.000    0.000 realtransforms.py:3(<module>)
        1    0.000    0.000    0.000    0.000 rechunk.py:588(_PrettyBlocks)
        1    0.000    0.000    0.000    0.000 rechunk.py:7(<module>)
        1    0.000    0.000    0.000    0.000 recipes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 records.py:215(record)
        1    0.000    0.000    0.000    0.000 records.py:298(recarray)
        1    0.000    0.000    0.001    0.001 records.py:36(<module>)
        1    0.000    0.000    0.000    0.000 records.py:83(format_parser)
        1    0.000    0.000    0.000    0.000 recursion.py:16(RecursionDetector)
        2    0.000    0.000    0.000    0.000 recursion.py:39(execution_recursion_decorator)
        2    0.000    0.000    0.000    0.000 recursion.py:40(decorator)
        1    0.000    0.000    0.000    0.000 recursion.py:56(ExecutionRecursionDetector)
        1    0.000    0.000    0.000    0.000 recursion.py:9(<module>)
        1    0.000    0.000    0.000    0.000 reductions.py:1(<module>)
        4    0.000    0.000    0.000    0.000 reductions.py:528(make_arg_reduction)
        1    0.000    0.000    0.001    0.001 regexopt.py:11(<module>)
        1    0.000    0.000    0.000    0.000 register_translation.py:5(<module>)
        1    0.000    0.000    0.000    0.000 registry.py:220(_AddRemoveMixin)
        1    0.000    0.000    0.000    0.000 registry.py:25(<module>)
        1    0.000    0.000    0.000    0.000 registry.py:267(ConditionalRegistry)
        1    0.000    0.000    0.000    0.000 registry.py:315(MergedRegistry)
        1    0.000    0.000    0.000    0.000 registry.py:43(_Binding)
        1    0.000    0.000    0.000    0.000 registry.py:68(BaseRegistry)
        1    0.000    0.000    0.000    0.000 registry.py:86(Registry)
        1    0.000    0.000    0.001    0.001 regression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 regression.py:168(RadiusNeighborsRegressor)
        1    0.000    0.000    0.000    0.000 regression.py:19(KNeighborsRegressor)
        1    0.000    0.000    0.000    0.000 regression.py:8(<module>)
        1    0.000    0.000    0.000    0.000 regression_models.py:9(<module>)
        1    0.000    0.000    0.000    0.000 relativedelta.py:13(<listcomp>)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.000    0.000 relativedelta.py:2(<module>)
        1    0.000    0.000    0.000    0.000 release.py:2(<module>)
        1    0.000    0.000    0.000    0.000 renderer.py:205(HeightIsUnknownError)
        1    0.000    0.000    0.000    0.000 renderer.py:209(_TokenToAttrsCache)
        1    0.000    0.000    0.000    0.000 renderer.py:227(Renderer)
        1    0.000    0.000    0.007    0.007 renderer.py:4(<module>)
        1    0.000    0.000    0.000    0.000 representation.py:205(FunctionContext)
        1    0.000    0.000    0.000    0.000 representation.py:267(FunctionExecutionContext)
        1    0.000    0.000    0.012    0.012 representation.py:37(<module>)
        1    0.000    0.000    0.000    0.000 representation.py:381(AnonymousFunctionExecution)
        1    0.000    0.000    0.000    0.000 representation.py:392(ModuleAttributeName)
        1    0.000    0.000    0.000    0.000 representation.py:408(ModuleContext)
        1    0.000    0.000    0.000    0.000 representation.py:74(ClassName)
        1    0.000    0.000    0.000    0.000 representation.py:81(ClassFilter)
        1    0.000    0.000    0.000    0.000 representation.py:85(ClassContext)
        2    0.000    0.000    0.000    0.000 reprlib.py:41(__init__)
        1    0.000    0.000    0.000    0.000 request.py:1135(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1153(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1165(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1279(HTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1288(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 request.py:1303(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 request.py:1321(UnknownHandler)
        1    0.000    0.000    0.000    0.000 request.py:1379(FileHandler)
        1    0.000    0.000    0.000    0.000 request.py:1437(FTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1495(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1548(DataHandler)
        1    0.000    0.000    0.000    0.000 request.py:1605(URLopener)
        1    0.000    0.000    0.000    0.000 request.py:2051(FancyURLopener)
        1    0.000    0.000    0.000    0.000 request.py:2304(ftpwrapper)
        1    0.000    0.000    0.000    0.000 request.py:264(Request)
        1    0.000    0.000    0.000    0.000 request.py:374(OpenerDirector)
        1    0.000    0.000    0.000    0.000 request.py:552(BaseHandler)
        1    0.000    0.000    0.000    0.000 request.py:571(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 request.py:58(Request)
        1    0.000    0.000    0.000    0.000 request.py:588(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 request.py:592(HTTPRedirectHandler)
        1    0.000    0.000    0.428    0.428 request.py:68(<module>)
        1    0.000    0.000    0.000    0.000 request.py:734(ProxyHandler)
        1    0.000    0.000    0.000    0.000 request.py:776(HTTPPasswordMgr)
        1    0.000    0.000    0.032    0.032 request.py:8(<module>)
        1    0.000    0.000    0.000    0.000 request.py:840(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.000    0.000 request.py:850(HTTPPasswordMgrWithPriorAuth)
        1    0.000    0.000    0.003    0.003 request.py:881(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:961(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:972(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:991(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 requirements.py:18(InvalidRequirement)
        1    0.000    0.000    0.073    0.073 requirements.py:4(<module>)
      107    0.001    0.000    0.002    0.000 requirements.py:54(<lambda>)
      107    0.000    0.000    0.000    0.000 requirements.py:57(<lambda>)
        1    0.000    0.000    0.000    0.000 requirements.py:75(Requirement)
      107    0.003    0.000    0.155    0.001 requirements.py:88(__init__)
        1    0.000    0.000    0.000    0.000 reshape.py:1(<module>)
        1    0.000    0.000    0.000    0.000 resize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 response.py:14(addbase)
        1    0.000    0.000    0.000    0.000 response.py:37(addclosehook)
        1    0.000    0.000    0.000    0.000 response.py:57(addinfo)
        1    0.000    0.000    0.000    0.000 response.py:68(addinfourl)
        1    0.000    0.000    0.001    0.001 response.py:7(<module>)
        1    0.000    0.000    0.011    0.011 result.py:1(<module>)
